unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange,Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
815291,Sky 76,Yorkshire & Humberside,England,Rural,701 to 800m,FTTC,B,74.02107526,71.74392181,74.74149213,74.55500057,74.49517908,74.64589446,18.66305189,18.52660671,18.68736826,18.66585321,18.569,18.716664,0,0,4.86629225,4.85125142,0.19234314,0.18977778,0.18831863,0.19316667,9.91337691,9.89809836,1.00E-04,0,111.5700274,108.2243333,0.0323,0.0198,0.797,0.1832,0,858.5088218,0,0.7632,0.2368,0,793.0553684,1,0,0,0,590.5759761,1,0,0,0,733.7681163,0,1,0,0,520.8739665,0,1,0,0,555.8021463
815079,Virgin 200,South West,England,Rural,701 to 800m,Cable,B,219.213074,217.905444,220.087613,219.1640704,218.5667024,219.7614384,12.07113188,12.026054,12.0995,12.0729768,12.046088,12.09704,0,0,12.31003844,12.75453459,1.62577941,1.8098,0.10733824,0.07925,17.47676471,17.66575,0,0,290.298579,300.3974,0,0.0145,0.5797,0.4058,0,552.3812174,0,0.4,0.6,0,503.2618,1,0,0,0,261.0029254,1,0,0,0,305.9542222,0,1,0,0,814.3405217,0,1,0,0,835.2612
813455,Plusnet 38,East,England,Rural,701 to 800m,FTTC,B,35.46978102,32.68177161,36.11243768,35.482864,35.11020026,35.68380413,7.774116998,7.478103742,7.824773419,7.773322098,7.540952,7.86696,2.00E-04,0,10.07448738,10.22140909,0.42552055,0.42953333,0.51266849,0.41658065,8.29621948,8.24095161,2.00E-04,1.00E-04,162.6190617,166.1282295,0.0323,0.0446,0.8106,0.1448,0,941.2180334,0.0333,0.8,0.1667,0,891.32945,1,0,0,0,987.0396973,1,0,0,0,993.3936066,0,1,0,0,1128.001836,0,1,0,0,944.5172903
168324,Virgin 200,Yorkshire & Humberside,England,Rural,701 to 800m,Cable,B,215.0820842,196.6276059,219.9586099,212.4395586,210.1441746,214.7349426,11.66186541,10.425012,12.06336213,11.48890821,8.947608,12.043472,0,0,12.02655679,12.90812431,2.18941471,2.67689655,0.08389736,0.10685714,15.67802349,16.93505357,2.00E-04,1.00E-04,258.9277166,271.5795263,0.0323,0.0496,0.8105,0.1399,0,554.299895,0.0345,0.7931,0.1724,0,531.7729138,1,0,0,0,354.1839046,1,0,0,0,452.1712281,0,1,0,0,658.5715187,0,1,0,0,690.5920517
947700,TalkTalk 38,South West,England,Rural,701 to 800m,FTTC,B,37.1086479,35.67232594,37.38731484,36.76832128,36.138808,36.64629457,9.307433858,9.228141935,9.336187097,9.30172864,9.10672,9.332456,0.001,0,8.12133019,7.72746652,0.33566361,0.33451852,0.27180734,0.32096154,9.43879767,9.54631579,1.00E-04,1.00E-04,223.7379388,235.0393726,0.0645,0.0413,0.8254,0.1333,0,439.5749714,0.0392,0.8039,0.1569,0,415.2619608,0.9969,0.0031,0,0,916.5851682,1,0,0,0,987.2784902,0,1,0,0,447.6662117,0,1,0,0,485.0773846
816861,Virgin 150,South West,England,Rural,701 to 800m,Cable,B,164.2142352,161.2028978,164.6146307,164.0280048,162.9565458,164.1410942,9.998104219,9.71700671,10.02543226,9.987432525,9.831424,10.034568,0,0,13.2655858,14.03628513,1.53772055,2.2281,0.22179235,0.25929032,17.44589589,18.0797193,1.00E-04,0,284.7670014,291.3166667,0.0323,0.0472,0.8083,0.1444,0,608.2172694,0.05,0.7833,0.1667,0,597.9838833,1,0,0,0,386.7372865,1,0,0,0,402.9069355,0,1,0,0,735.6930887,0,1,0,0,772.5863065
941270,TalkTalk 38,North West,England,Rural,701 to 800m,FTTC,B,37.10827884,36.85298581,37.12424903,37.09971947,36.523796,37.0914376,7.700921778,7.695449806,7.712646968,7.684456,7.516608,7.714792,0,0,5.62258737,5.4589854,0.28244904,0.27284615,0.31223175,0.33016667,11.29532698,11.27767647,2.00E-04,0,150.1331747,153.9936667,0.0645,0.0448,0.8172,0.1381,0,440.5205075,0,0.8333,0.1667,0,413.6147222,1,0,0,0,874.5421236,1,0,0,0,875.7062353,0,1,0,0,550.5844022,0,1,0,0,543.6058235
252078,EE 38,East,England,Rural,701 to 800m,FTTC,B,36.65703465,33.94603639,37.14724052,36.43916786,35.79514667,36.79433787,9.247623022,9.125347097,9.276437162,9.245074717,9.092448,9.290136,0,0,66.44627047,66.64582671,0.37990994,0.38176923,0.39562112,0.42207692,9.6928731,9.75643548,1.00E-04,0,426.509174,430.4658679,0,0.0381,0.8127,0.1492,0,527.2597968,0.0192,0.8077,0.1731,0,489.8027308,1,0,0,0,919.3276104,1,0,0,0,980.975875,0,1,0,0,804.6947273,0,1,0,0,827.1992
830659,KCOM 75,Yorkshire & Humberside,England,Rural,701 to 800m,FTTC,HULL,71.92107827,61.99222323,74.54128748,71.98892833,68.66532552,71.66118538,19.05398946,18.9900431,19.08091277,19.05666436,18.851576,19.11908,1.00E-04,0,4.50426855,4.23990138,0.32548137,0.32290909,0.1387764,0.20035,8.63239178,8.7390339,2.00E-04,0.0014,101.5634647,102.2997273,0.0323,0.0471,0.8118,0.1412,0,803.2542588,,,,,,1,0,0,0,403.4407209,,,,,,0,1,0,0,305.043125,,,,,
2597,BT 76,London,England,Rural,701 to 800m,FTTC,B,67.40514808,64.73346317,67.8956309,67.16184818,66.28331296,67.85516896,18.542399,18.3979931,18.57432083,18.52866969,18.06924,18.575496,1.00E-04,0,5.95344304,5.96769646,0.20973298,0.182,0.47080628,0.69786364,5.27862183,5.38824444,2.00E-04,1.00E-04,237.2571531,258.6445778,0.0323,,,,,,,,,,,1,0,0,0,1178.712174,1,0,0,0,1346.38713,,,,,,,,,,
941162,TalkTalk 76,Scotland,Scotland,Rural,701 to 800m,FTTC,B,72.37065904,65.92682945,73.31530764,72.00126648,71.35462109,72.77418582,18.49703089,17.13946691,18.67895455,18.55228039,17.882176,18.680088,0,0,6.65101894,6.01456936,0.58088163,0.15116667,0.33259184,0.33715789,15.01094534,14.84390476,0.0011,0,140.3696973,147.8600952,0.1667,0.06,0.772,0.168,0,463.904828,0.0476,0.7619,0.1905,0,440.4088571,0.996,0.004,0,0,482.975745,1,0,0,0,458.9887857,0,1,0,0,452.0664779,0,1,0,0,485.4501951
28486,Sky 76,South East,England,Rural,701 to 800m,FTTC,B,61.50641632,56.71592206,62.85421703,60.563108,59.18399768,61.11412284,5.523324678,5.318003097,5.638549935,5.578540528,4.057632,6.153872,0,0,6.50203401,6.5351244,0.47632102,0.473875,0.37947293,0.42856522,7.35015226,7.44565574,9.00E-04,0.0025,116.2387475,114.019913,0.5484,0.0476,0.7922,0.1602,0,941.9925065,0,0.7917,0.2083,0,835.5658125,1,0,0,0,968.8365465,1,0,0,0,1068.169519,0,1,0,0,527.9598113,0,1,0,0,543.9718364
813467,Virgin 70,East Midlands,England,Rural,701 to 800m,Cable,B,76.42775265,74.74904697,76.87833084,75.74685532,75.25410168,76.16476129,4.953165301,4.775883097,5.008122838,4.936433242,4.371784,5.013544,0.0012,0.0022,13.4748662,13.82093644,1.91005844,2.44592308,0.1194466,0.18778571,15.8657037,16.51340323,0.0024,0.0024,279.3760085,261.6435957,0.0968,0.059,0.7897,0.1513,0,1018.68993,0.0233,0.814,0.1628,0,894.6177674,1,0,0,0,544.6144203,1,0,0,0,600.4565435,0,1,0,0,999.0019577,0,1,0,0,1075.600959
941046,Vodafone UK 38,Scotland,Scotland,Rural,701 to 800m,FTTC,B,21.79157285,18.83310323,22.34199071,20.76650232,19.83829936,21.90295355,7.999807257,7.612775742,8.095970322,7.970731661,6.72728,8.132712,0,0,28.5330857,28.41417578,0.25348315,0.24146429,0.35720787,0.36606667,23.86789167,23.93961667,6.00E-04,2.00E-04,266.5717994,274.7423898,0.0968,0.0568,0.8182,0.125,0,663.3130227,,,,,,0.6522,0.3478,0,0,2808.194304,,,,,,0,1,0,0,974.1953261,,,,,
821299,Vodafone UK 76,London,England,Rural,701 to 800m,FTTC,B,73.98058323,72.10731742,74.3290991,73.44547438,73.06694015,73.77506667,17.84465164,17.80256671,17.86473832,17.83300025,17.746344,17.8674,5.00E-04,0.0033,15.6270445,15.78977333,0.19212308,0.18927273,0.1844,0.22845455,7.53940685,7.55493548,2.00E-04,0,99.77509135,102.1469375,0.0968,0.0851,0.766,0.1489,0,1137.77584,0,0.8182,0.1818,0,948.9660909,1,0,0,0,459.5406771,1,0,0,0,471.5973077,0,1,0,0,728.2381563,0,1,0,0,775.6337857
460750,BT 52,Northern Ireland,Northern Ireland,Urban,701 to 800m,FTTC,B,45.28701655,38.77557213,46.14550323,44.66751187,42.67603019,45.49678864,7.182976331,6.819952,7.271284903,7.144977931,6.259944,7.483312,0.0018,0,18.06907352,18.18958145,0.31453631,0.31686207,0.32303073,0.3729,17.20066988,17.1962069,4.00E-04,0,174.7235941,181.2508448,0.2258,0.0455,0.8068,0.1477,0,945.5886989,0.0351,0.7895,0.1754,0,907.6679123,1,0,0,0,858.284221,1,0,0,0,923.9397759,0,1,0,0,671.3740795,0,1,0,0,691.9168833
940894,TalkTalk 17,East,England,Rural,701 to 800m,ADSL,B,13.51160559,12.34881445,13.69410658,13.47296443,13.32358864,13.47393729,0.845332791,0.775961032,0.869733419,0.846179,0.718608,0.868856,3.00E-04,0,23.63118059,23.46536271,0.88061408,0.87589286,0.44463099,0.48851724,23.15709129,23.14616667,3.00E-04,1.00E-04,565.9226453,569.3772321,0.0968,0.0227,0.8324,0.1449,0,884.2845994,0,0.8214,0.1786,0,858.4510893,0,1,0,0,1214.133084,0,1,0,0,1165.221596,0,1,0,0,1425.289393,0,1,0,0,1530.3595
941266,TalkTalk 76,London,England,Rural,801 to 900m,FTTC,B,71.20215433,65.43345227,72.86397067,70.3244607,68.71852277,72.13146954,18.54706168,18.4125912,18.56572187,18.546144,18.34984,18.56732,0,0,4.76201767,5.27854483,0.19977627,0.18756,0.59688136,1.23565217,4.88839968,5.37708696,1.00E-04,0,83.4142602,90.51926,0.0323,0.0424,0.841,0.1166,0,443.8888869,0,0.8333,0.1667,0,410.3221875,1,0,0,0,516.5067083,1,0,0,0,528.5151837,0,1,0,0,340.0597778,0,1,0,0,358.6647347
674228,Plusnet 76,East Midlands,England,Rural,801 to 900m,FTTC,B,64.91959412,57.55790968,68.56193574,63.48954817,60.10402637,63.89443318,18.28500043,17.29141677,18.54435252,18.21588882,16.14728,18.58472,7.00E-04,9.00E-04,12.39026351,12.74134853,0.3468339,0.33933333,0.36167797,0.38065385,9.26189412,9.68596296,0.0017,0.0011,239.4331005,251.1728936,0.9355,0.0382,0.7986,0.1632,0,625.863309,0.0213,0.7872,0.1915,0,667.5210426,1,0,0,0,585.3882609,1,0,0,0,640.7849167,0,1,0,0,710.1592724,0,1,0,0,841.3441429
2233,Sky 76,North West,England,Rural,801 to 900m,FTTC,B,62.46407557,45.39392671,66.31408258,62.37816168,58.0235071,64.63508697,18.50103058,17.7733151,18.66909858,18.44738543,15.46868,18.68192,0.0015,0,6.08767807,6.13144211,0.27513743,0.31717241,0.4527478,0.429,19.71393846,19.87596364,0.0024,0.0085,206.1238245,203.9198571,0.1613,,,,,,,,,,,0.9716,0.017,0.0114,0,1167.550904,0.9655,0.0172,0.0172,0,1478.067785,,,,,,,,,,
815123,Virgin 350,South West,England,Rural,801 to 900m,Cable,B,367.1792818,280.2725745,384.0668516,369.1188289,359.9532157,376.6877053,36.7469442,35.12446323,36.92112387,36.63518611,32.97656,36.930104,0,0,14.66031693,15.2362233,1.02133521,1.57677778,0.25710986,0.29503448,16.81856181,17.34642857,3.00E-04,0,287.8717556,296.3255,0.0645,0.0427,0.8091,0.1481,0,602.4708633,0.0351,0.7895,0.1754,0,585.0226316,1,0,0,0,286.0319058,1,0,0,0,292.640386,0,1,0,0,755.8870787,0,1,0,0,780.1437544
1014572,Virgin 100,Scotland,Scotland,Urban,801 to 900m,Cable,B,109.2210197,99.83511923,110.043247,108.2543122,107.5157775,108.5002065,6.020899146,5.973659097,6.040238194,6.016668114,5.942624,6.047168,1.00E-04,0,11.65602714,11.82660335,0.88573846,1.11163158,0.06085276,0.09441176,18.86057091,19.14021053,0,0,277.5940076,302.3938438,0.0323,0.0436,0.8121,0.1443,0,475.321906,0.0323,0.7742,0.1935,0,472.2089355,1,0,0,0,449.1414104,1,0,0,0,480.7004063,0,1,0,0,1129.719771,0,1,0,0,995.4815588
470576,Sky 38,South West,England,Rural,801 to 900m,FTTC,B,34.17185043,33.56908542,34.37622348,34.18559316,34.15358064,34.21760568,9.310947022,9.203484129,9.340968516,9.30866518,9.132848,9.362184,0,0,18.05107712,18.56677352,0.27423546,0.27256667,0.27677961,0.29845161,17.67541185,17.69554098,3.00E-04,1.00E-04,226.6873236,240.8966393,0.1935,0.048,0.8079,0.1441,0,964.0787853,0.0333,0.8,0.1667,0,900.1106,0.9946,0.0054,0,0,1217.944157,0.9836,0.0164,0,0,1582.731726,0,1,0,0,788.5131707,0,1,0,0,807.331871
948032,Virgin 350,Northern Ireland,Northern Ireland,Urban,801 to 900m,Cable,B,366.6429242,303.3166346,384.0539654,367.9103565,358.832829,382.7631954,36.87284109,36.16664619,36.92869187,36.80895977,34.608288,36.927272,0,0,12.51103456,12.73135992,0.60759524,0.88758824,0.19436614,0.225,19.47472843,19.74447826,4.00E-04,0,291.8613762,288.08675,0.1613,0.0445,0.8502,0.1053,0,559.7709717,0.0588,0.8529,0.0882,0,536.4977353,1,0,0,0,289.7999761,1,0,0,0,307.0587742,0,1,0,0,665.1887905,0,1,0,0,671.1713793
941482,BT 38,South East,England,Rural,801 to 900m,FTTC,B,32.22990675,31.9842191,32.2763729,32.23801836,32.18578736,32.25526529,5.608923898,5.503160516,5.781676903,5.599345967,5.44564,6.150112,0,0,16.16829135,16.12405468,0.25079508,0.24806667,0.28214521,0.29246667,15.62215479,15.61825,4.00E-04,0,178.1608313,178.8629,0.1613,0.0444,0.8111,0.1444,0,473.9736,,,,,,1,0,0,0,1077.062839,,,,,,0,1,0,0,493.3100968,,,,,
948794,Virgin 100,North East,England,Rural,801 to 900m,Cable,B,109.7543109,109.0241755,110.230976,109.828737,109.3376715,109.9424235,6.027957319,6.00744847,6.050413177,6.028537806,5.99928,6.060984,0,0,10.93449303,11.22260784,0.67872959,0.824875,0.05236224,0.0539375,18.701,18.82936667,0,0,278.8301637,269.8635807,0.0588,0.0649,0.8486,0.0865,0,522.9928487,0.0667,0.8667,0.0667,0,496.0614,1,0,0,0,443.8868071,1,0,0,0,485.7534063,0,1,0,0,815.9759865,0,1,0,0,530.2058611
1976,EE 20,West Midlands,England,Rural,801 to 900m,ADSL,B,16.92438331,16.58939406,16.99035432,16.92332657,16.75069884,16.96760464,0.770094588,0.726713032,0.869025032,0.771193762,0.721048,0.888592,6.00E-04,0,15.51227822,15.54262892,0.57127701,0.57117857,0.38224654,0.4017,14.1739735,14.20053571,3.00E-04,0,405.1203663,400.1864167,0.0968,,,,,,,,,,,1,0,0,0,2020.660617,1,0,0,0,2030.069867,,,,,,,,,,
466172,BT 76,West Midlands,England,Rural,801 to 900m,FTTC,B,68.43630341,59.99952903,70.86959381,66.72310149,64.22084883,67.91302703,18.43146543,17.91824413,18.56526219,18.36421077,17.376872,18.571008,0,0,9.35489758,9.75167027,0.18295652,0.187,1.80424275,3.39606667,12.26082937,15.86898305,3.00E-04,3.00E-04,256.744124,270.9271698,0.0968,0.0482,0.8071,0.1447,0,940.2298232,0.0196,0.8039,0.1765,0,881.5082157,1,0,0,0,1267.69494,1,0,0,0,1490.295061,0,1,0,0,815.1660372,0,1,0,0,871.6790377
979668,BT 76,East,England,Rural,801 to 900m,FTTC,B,54.12541189,53.08680594,54.32061626,54.09922604,53.97092948,54.14622104,18.565245,18.33405394,18.58108077,18.56476064,18.364968,18.582696,0,0,8.39650052,8.62043836,0.19253823,0.18548,0.2020581,0.25534615,6.52679509,6.51996364,3.00E-04,2.00E-04,93.19251406,92.96014286,0.129,0.0257,0.7941,0.1801,0,406.6072022,0,0.7907,0.2093,0,380.6737907,1,0,0,0,708.2808148,1,0,0,0,693.8846154,,,,,,,,,,
62476,Plusnet 76,East,England,Rural,801 to 900m,FTTC,B,68.56626764,64.53817696,69.42718592,68.25271714,67.59703757,69.10372104,16.83159203,16.4160672,16.92650528,16.8154924,16.393688,16.950752,1.00E-04,0,8.1664081,8.21293994,0.21820408,0.2206,0.22187347,0.22715,6.60131868,6.64122727,0,0,89.70976,89.86153659,0,0.0496,0.7769,0.1736,0,831.7187438,0.05,0.725,0.225,0,796.771975,1,0,0,0,490.7507992,1,0,0,0,504.2212619,0,1,0,0,514.5440153,0,1,0,0,511.0123333
813403,Plusnet 38,Wales,Wales,Rural,801 to 900m,FTTC,B,30.98748235,29.66594942,31.09508723,31.06330964,31.05500361,31.07402271,5.612259548,5.343589419,5.775674322,5.576975097,4.232152,6.96512,1.00E-04,0,20.72041095,20.89896438,0.34921154,0.353,0.25360383,0.26109677,11.49448011,11.53382258,5.00E-04,2.00E-04,577.9534262,595.6817213,0.129,0.0446,0.8134,0.1421,0,1196.96827,0.0333,0.8,0.1667,0,1230.433917,0.9946,0.0054,0,0,1945.158286,1,0,0,0,2121.65829,0,1,0,0,2080.688576,0,1,0,0,2309.652264
250790,BT 76,West Midlands,England,Rural,801 to 900m,FTTC,B,73.76364929,71.03594142,74.24881264,73.44187718,73.014236,73.9923552,18.48433645,18.11043071,18.54487484,18.46873542,18.111672,18.557296,0,0,9.67228621,9.77490909,0.79448355,0.795,0.82533882,0.85595,9.08190535,9.09665,2.00E-04,0,103.8778604,103.225617,0.0323,0.0484,0.8443,0.1073,0,897.6167959,0.0444,0.8444,0.1111,0,837.0328889,1,0,0,0,482.106278,1,0,0,0,516.5222,0,1,0,0,459.9062483,0,1,0,0,494.0971064
34538,BT 38,South East,England,Rural,801 to 900m,FTTC,B,36.64414911,34.19772826,37.0144431,36.43110714,35.2953672,36.6125616,6.235707786,6.074282322,6.275085419,6.214287077,5.962272,6.331328,1.00E-04,0,8.89652484,8.95434787,0.28331765,0.27954167,0.34333431,0.40995652,7.70941575,8.05186207,5.00E-04,4.00E-04,133.0892065,133.5877292,0.2581,0.0389,0.8084,0.1527,0,911.6066826,0.0189,0.8113,0.1698,0,852.665,1,0,0,0,939.994828,1,0,0,0,1015.301891,0,1,0,0,621.1009732,0,1,0,0,630.6317727
941142,TalkTalk 38,Scotland,Scotland,Urban,801 to 900m,FTTC,B,36.69668901,35.470548,37.16162587,36.706008,36.54620492,36.75504862,7.430088608,7.418536,7.432271226,7.427436,7.379976,7.481256,0,0,6.65318587,6.05971856,0.30090659,0.297,0.38769231,0.56422222,15.93057654,15.91924242,0.0015,0,180.4820793,186.7613158,1.8387,0.0575,0.8161,0.1264,0,478.7635747,0.0625,0.625,0.3125,0,437.4838125,1,0,0,0,900.1248973,1,0,0,0,924.8578333,0,1,0,0,469.0053443,0,1,0,0,480.6505882
196426,Virgin 150,Scotland,Scotland,Urban,801 to 900m,Cable,B,163.3485898,159.5147208,164.4928853,159.1680507,157.0444527,159.0864193,9.972992576,9.949050286,9.994601714,9.965018947,9.89288,10.00248,0.0041,0,11.98903619,12.41016078,1.94187903,2.30057143,0.12767742,0.39183333,18.827975,19.3842973,0.0029,0,281.9898092,279.7858824,0.2258,0.023,0.8506,0.1264,0,584.1182644,0,0.7692,0.2308,0,505.2486154,1,0,0,0,440.4953933,1,0,0,0,589.1786364,0,1,0,0,706.0858462,0,1,0,0,724.715
969650,Virgin 100,West Midlands,England,Rural,801 to 900m,Cable,B,109.6105694,108.5525667,110.081744,109.5368207,109.0755853,109.7621068,6.023343621,5.893037419,6.04641729,6.021627586,5.827856,6.060696,0.0023,0.0147,12.05818427,12.88152376,1.9744928,2.57045833,0.06566859,0.08330769,15.18835399,15.71727273,0.0024,0.0067,251.5236974,252.5744576,0.3871,0.0453,0.8074,0.1473,0,550.5054618,0.0345,0.7931,0.1724,0,529.1138793,1,0,0,0,377.6596329,1,0,0,0,387.3356833,0,0.9972,0.0028,0,1144.050516,0,1,0,0,1046.069581
465070,Plusnet 55,Scotland,Scotland,Rural,801 to 900m,FTTC,B,43.0422361,39.78372284,43.6777551,42.70098298,41.51892133,43.45355787,8.637268018,8.362474838,8.803609548,8.661247619,6.723024,12.639424,1.00E-04,0,28.94770014,29.09038367,0.44375625,0.45345455,0.28334579,0.29985714,26.58083956,26.50867241,8.00E-04,0.0021,276.1147736,272.6378293,0.4516,0.0641,0.8205,0.1154,0,1088.860513,,,,,,1,0,0,0,963.3310864,,,,,,0,1,0,0,1010.216013,,,,,
821045,Plusnet 76,South West,England,Rural,801 to 900m,FTTC,B,72.26757504,71.34175277,72.44984387,71.25084547,71.0801215,71.515841,18.56257381,18.53614297,18.57338864,18.56364836,18.508152,18.576256,0,0,18.6451964,19.8364581,0.2682973,0.27908333,0.30516216,0.32833333,17.6119375,17.41172414,0.0015,0.0058,154.7474187,157.2254286,0.1935,0.027,0.8018,0.1712,0,644.1760541,0,0.6111,0.3889,0,615.8136667,1,0,0,0,578.1245,1,0,0,0,627.8429231,0,1,0,0,864.8364153,0,1,0,0,893.2501177
947248,BT 76,Wales,Wales,Rural,801 to 900m,FTTC,B,62.23677337,62.08447329,62.40325058,62.22874793,62.19681987,62.27460568,18.44989379,18.39181239,18.50263303,18.44849695,18.376208,18.514928,0.0018,0,22.00368829,21.66184921,0.25766575,0.26329032,0.35846703,0.36493333,13.96469822,13.96422581,5.00E-04,0,137.3429232,136.3550333,0.2903,0.0444,0.8111,0.1444,0,496.0748417,0.0333,0.8,0.1667,0,472.5897833,1,0,0,0,640.3556667,1,0,0,0,674.6183226,0,1,0,0,642.4723414,0,1,0,0,705.4079839
826749,Vodafone UK 38,Wales,Wales,Rural,801 to 900m,FTTC,B,36.04837335,31.06109677,37.14631277,35.72649057,33.8927448,36.63857813,5.036190319,4.652789419,5.157732645,5.051230546,3.9594,5.248472,0.001,0.0064,25.7785336,26.11135934,0.37492749,0.39593333,0.54956495,0.65275862,10.99645278,11.01608333,0.0027,0.0055,153.0574512,157.3723667,1.1613,0.0361,0.8072,0.1566,0,1326.492976,0.0345,0.7931,0.1724,0,1515.650172,0.9762,0.0238,0,0,1251.281105,0.9333,0.0667,0,0,1830.201625,0,1,0,0,5647.668375,0,1,0,0,5071.421359
34019,EE 38,Yorkshire & Humberside,England,Rural,801 to 900m,FTTC,B,34.92479338,31.50778787,35.49499484,34.53555655,33.91979148,35.04463432,9.234988578,8.988547871,9.284962838,9.200085736,8.658552,9.285056,6.00E-04,0.0017,14.2254333,14.26270304,0.28828657,0.29392308,0.79108982,0.809125,13.23088414,13.81073684,0.003,0.0031,476.2214949,492.1560196,0.0645,0.0479,0.8174,0.1347,0,988.0921497,0.0377,0.7925,0.1698,0,945.1102264,0.9971,0.0029,0,0,1263.680523,0.9825,0.0175,0,0,1399.307103,0,1,0,0,1549.664768,0,1,0,0,1422.9754
947336,Virgin 100,Scotland,Scotland,Urban,801 to 900m,Cable,B,109.6795646,109.2462065,110.1260754,109.623387,109.4752514,109.7923812,6.028103934,6.006654968,6.043797419,6.0280912,5.987216,6.050504,0,0,12.11305055,12.51580406,0.95783836,1.213,0.06358082,0.08625806,19.57368999,19.85576667,2.00E-04,0,284.676,272.3475082,0.0323,0.0444,0.8111,0.1444,0,497.6178972,0.0333,0.8,0.1667,0,490.5708,1,0,0,0,473.446097,1,0,0,0,492.9214355,0,1,0,0,1129.499732,0,1,0,0,1135.35479
813075,TalkTalk 17,North East,England,Rural,801 to 900m,ADSL,B,11.39298289,10.94344748,11.48908181,11.41982256,11.32113574,11.46108774,0.780377458,0.758010322,0.806990968,0.781381695,0.708472,0.81216,0,0,26.23134417,25.90256557,1.00039665,1.42923333,0.35828056,0.43590323,33.27330579,33.24116667,5.00E-04,0.0034,445.030386,444.9090333,0.2903,0.0227,0.83,0.1473,0,1072.089326,0,0.8333,0.1667,0,1023.8969,0,1,0,0,1395.744872,0,1,0,0,1354.311115,0,1,0,0,1636.64233,0,1,0,0,1640.8117
947754,EE 20,South East,England,Rural,801 to 900m,ADSL,B,13.93239535,12.60921574,14.14631019,13.9716754,13.93308896,14.0440336,1.036181487,1.011250322,1.04264671,1.03549113,1.002392,1.053128,2.00E-04,0,22.31966748,22.39497011,0.94808392,0.948,0.61815385,0.64521739,19.65682845,19.75840678,7.00E-04,0,364.7795641,359.1920889,0.129,0.0248,0.8369,0.1383,0,809.5733227,0,0.8444,0.1556,0,787.2565333,0,1,0,0,1133.940109,0,1,0,0,1127.703149,0,1,0,0,1428.763103,0,1,0,0,1128.213813
942728,Plusnet 17,London,England,Rural,801 to 900m,ADSL,B,14.85372753,14.06148232,14.98814452,14.77157872,14.42495641,14.73553297,0.962475906,0.893145032,0.983870968,0.95850323,0.72532,0.988,0.0018,0.0023,24.89482756,24.82810979,0.96258824,1.01231034,0.72440056,0.78937931,21.77958496,21.97205172,6.00E-04,3.00E-04,394.8119874,402.2227547,0.0968,0.0449,0.8427,0.1124,0,803.9676292,,,,,,0,1,0,0,1030.179692,,,,,,0,1,0,0,1489.738366,,,,,
669052,Virgin 100,West Midlands,England,Rural,801 to 900m,Cable,B,109.2289516,106.2718934,109.908599,108.8470032,108.4416384,109.252368,6.009484567,5.85334048,6.03983808,5.986068766,5.642104,6.050792,0,0,12.52556262,12.77176463,1.36086063,1.54952,0.16892683,0.1948,14.19238394,14.37887234,2.00E-04,0,261.8971591,265.7696531,0.04,0.0544,0.7823,0.1633,0,631.9481565,0.04,0.76,0.2,0,597.57628,1,0,0,0,375.897,1,0,0,0,382.24994,0,1,0,0,747.2048197,0,1,0,0,780.9616
814305,Sky 76,London,England,Rural,801 to 900m,FTTC,B,72.73428026,72.00239148,72.79704697,72.71818945,72.68246756,72.77386163,18.67177472,18.59041781,18.68149961,18.6707552,18.563048,18.679288,0,0,5.01265391,4.98490686,0.19221583,0.183,0.18159574,0.201,5.51437432,5.53068852,0.0012,0,82.96742222,85.00844444,0.129,0.0088,0.807,0.1842,0,827.2337983,0,0.8824,0.1176,0,759.3555882,1,0,0,0,564.5698478,1,0,0,0,667.005,0,1,0,0,569.0333659,0,1,0,0,589.759875
