unit_id,WT_national,WT_ISP,Valid_panel,Pack_number,Tech,Plusnet_upload,LLUvsNon,MarketClass,URBAN2,Nation,Dist_ADSL1,Dist_ADSL2,DL24hrmean,DL24hrmax,DLpeakmean,DLpeakmax,UL24hrmean,UL24hrmax,UL24hrmean_A,UL24hrmax_A,DNSFail24hr,DNSFailPeak,DNSRTT24hr,DNSRTTPeak,JitterUp24hr,JitterUpPeak,JitterDown24hr,JitterDownPeak,Latency24hr,LatencyPeak,PacketLoss24hr,PacketLossPeak,Web24hr,WebPeak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak
813929,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,194.3757025,209.905248,186.6635864,206.52192,12.27976011,12.435952,12.29356897,12.435952,0.01,0,13.73129313,14.03502148,1.29174593,1.6876875,0.17096743,0.21141176,11.94191352,12.30962162,0.07,0.02,228.7222885,196.7080909,0.071,0,1,0,0,380,0,1,0,0,390,1,0,0,0,383,1,0,0,0,413.6235161,0,1,0,0,756,0,1,0,0,875.9020645
812624,0.69,0.88,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,37.14489848,37.188408,37.14925581,37.1748,9.285281522,9.339624,9.282050095,9.317824,0,0,16.73688881,16.94398784,0.35066761,0.35595238,0.35536364,0.34390476,12.30349504,12.102625,0.11,1,212.4380441,214.2578293,0.2,0,1,0,0,627,0,1,0,0,635,1,0,0,0,909,1,0,0,0,894.6308837,0,1,0,0,1315,0,1,0,0,1501.266333
148264,0,0,Valid panelist,Plusnet 80,FTTC 76,20,Y,1,Rural,Wales,#NULL!,#NULL!,65.28340078,70.460376,62.645394,70.44628,15.96133706,17.598304,16.2266388,17.57156,0.02,0,14.08971335,14.18993315,0.33775872,0.3378,0.36462319,0.40955,9.67587892,9.78169048,0.04,0.05,413.9462708,464.3646936,0.067,0,1,0,0,529,0,1,0,0,495,1,0,0,0,848,1,0,0,0,1210.24215,0,1,0,0,964,0,1,0,0,1573.304625
145220,0.74,0.78,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,60.3283958,61.067976,60.2881939,61.067808,12.65997273,12.884712,12.68709943,12.817864,0,0,16.60114071,16.74610511,0.43012968,0.43685714,0.34494813,0.36409524,12.02240057,12.03988095,0.07,0.05,353.1630627,374.3764833,0.133,0,1,0,0,486,0,1,0,0,491,1,0,0,0,601,1,0,0,0,612.2521429,0,1,0,0,1116,0,1,0,0,1450.9563
144744,0,0.84,Valid panelist,Talk Talk 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,66.56880091,69.718056,66.53103581,69.712592,17.04898232,17.131408,17.0630588,17.131408,0,0,11.99497986,12.38130769,0.22047701,0.22709524,0.22177522,0.2929,14.13168383,14.24333333,0.07,0,367.4572476,366.3773,0.4,0,1,0,0,567,0,1,0,0,545,1,0,0,0,548,1,0,0,0,561.2425,0,1,0,0,982,0,1,0,0,1081.70325
813593,0,0.3,Valid panelist,Plusnet 40,FTTC 38,10,Y,3,Urban,Wales,#NULL!,#NULL!,22.36542905,23.870088,22.04585778,23.870088,4.217331609,4.555864,4.128059692,4.49872,0.17,0.56,18.73503865,18.68252841,0.4112684,0.4152,0.50758874,0.538,14.61445803,15.09354839,0.03,0,293.2725151,231.7001539,0.042,0,1,0,0,608,0,1,0,0,560,1,0,0,0,1474,1,0,0,0,1482.609667,0,1,0,0,1213,0,1,0,0,1434.272538
658703,0,1.35,Valid panelist,Talk Talk 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,74.12026242,76.141632,73.87604547,75.547216,18.72468374,18.866984,18.70401035,18.835056,0,0,18.35904607,17.94226712,0.21706548,0.23392857,0.39610119,0.49746667,14.50784593,14.49497619,0.1,0,359.4630448,377.9823404,0.333,0,1,0,0,428,0,1,0,0,407,1,0,0,0,473,1,0,0,0,478.364,0,1,0,0,1198,0,1,0,0,1182.244533
146310,0.82,0.41,Valid panelist,Other 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,22.72140607,27.779352,23.07904379,27.779352,8.073556585,8.357616,8.075536381,8.338264,0.02,0.4,29.72609874,29.15441202,0.33230994,0.33478947,2.60104665,2.8056,16.32044286,20.54841026,0.12,0.55,544.974173,523.1722097,0.467,0,1,0,0,667,0,1,0,0,666,1,0,0,0,1426,0.7,0.3,0,0,1382.149,0,1,0,0,1369,0,1,0,0,1496.001263
505396,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,156.5548601,207.866232,137.0131227,187.867944,12.24163708,12.385136,12.21696053,12.385136,0,0,12.5664494,12.94217512,2.8232671,3.44741667,0.12132899,0.16633333,13.34848927,13.85715,0.16,0.14,383.2410692,399.6374286,0.367,0,1,0,0,423,0,1,0,0,457,1,0,0,0,1667,1,0,0,0,1648.435,0,1,0,0,803,0,1,0,0,1223.572308
144486,0.18,0.92,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Rural,Wales,#NULL!,#NULL!,36.79706585,37.561104,37.04351247,37.353224,8.50856204,8.974024,8.362466106,8.914496,0.04,0,20.86190656,20.90287611,0.39209699,0.43510526,0.43080399,0.48226316,13.12483784,13.08045238,0.11,0.28,428.9620792,433.9956852,0.167,0,1,0,0,562,0,1,0,0,596,1,0,0,0,903,1,0,0,0,887.7215,0,1,0,0,1076,0,1,0,0,1326.371375
143804,1.22,0.46,Valid panelist,Sky 20,ADSL2,#NULL!,Y,3,Semi-urban,Wales,#NULL!,Distance band 2,15.89373443,16.13396,15.7747616,16.125848,1.090139526,1.141016,1.077464381,1.119,0.02,0,11.17769342,11.37114846,0.5124,0.50204762,0.42702286,0.44338095,12.69270413,12.79966667,0.01,0,806.2162963,832.7568548,0.067,0,1,0,0,598,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,0,1,0,0,2453,0,1,0,0,2363.518353
249960,0,1.63,Valid panelist,EE 40,FTTC 38,#NULL!,N,3,Semi-urban,Wales,#NULL!,#NULL!,36.56120819,37.182192,35.505654,37.15856,9.20883269,9.340088,9.192788,9.339112,1.79,1.81,18.01056125,18.37870455,0.37243491,0.36868421,0.40713274,0.65970588,13.50120313,13.82484211,0.13,0.64,286.5665118,314.0630541,0.167,0,1,0,0,589,0,1,0,0,581,1,0,0,0,1855,1,0,0,0,1702.786649,0,1,0,0,1015,0,1,0,0,1074.997622
14880,0.27,0.64,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Semi-urban,Wales,#NULL!,#NULL!,36.93175525,37.533432,37.06824038,37.533432,9.561183727,10.098184,9.661359619,10.098184,0.02,0,20.3184199,20.31427174,0.29501994,0.26095238,0.47155114,0.50928571,12.81585735,12.84868293,0.01,0,436.164192,460.7642064,0.067,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
812776,0.69,0.82,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,37.06773617,37.182416,37.05961743,37.182416,9.27267438,9.341928,9.2736728,9.333512,0,0,18.94184768,18.93792918,0.35578571,0.34346667,0.33401255,0.33866667,14.51757557,14.47121429,0.06,0,229.3508891,254.7984,0.048,0,1,0,0,553,0,1,0,0,551,1,0,0,0,917,1,0,0,0,902.5135517,0,1,0,0,1258,0,1,0,0,1245.867167
2208,4.7,0.77,Valid panelist,Talk Talk 20,ADSL2,#NULL!,Y,3,Urban,Wales,#NULL!,Distance band 19,2.258999304,2.351216,2.230390286,2.351216,0.542250838,0.581752,0.541871238,0.579448,0.27,0.63,40.58888191,39.80101634,0.63391988,0.65221739,0.80587278,0.468,34.94592068,34.69495122,0.25,0.3,1791.4656,1863.554436,0.3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
2595,0,0.61,Valid panelist,Other 80,FTTC 76,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,72.17875363,74.293456,68.674846,74.258808,18.57139801,18.867648,18.57583836,18.695464,0.06,0.65,29.18768699,28.02527483,0.21296429,0.2153,0.55946429,1.36735,11.77208286,16.81792308,0.05,0.01,192.4338714,230.220122,0.1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
484604,0,0.61,Valid panelist,Other 80,FTTC 76,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,71.47200798,74.283544,67.76576312,74.22804,18.87640242,19.020296,18.8704746,19.020296,0.06,0,29.49175412,28.17981086,0.22551862,0.22926316,0.56522414,0.99452941,11.87368458,15.712725,0.05,0.01,206.6870922,256.2035526,0.167,0,1,0,0,491,0,1,0,0,473,1,0,0,0,791,0.95,0.05,0,0,1106.756262,0,1,0,0,1264,0,1,0,0,1343.2171
674236,2.09,1.57,Valid panelist,BT 20,ADSL2,#NULL!,Y,3,Urban,Wales,#NULL!,Distance band 11,13.79557145,13.971328,13.75214032,13.971328,0.94483807,1.052968,0.9416832,1.021696,0.03,0,24.03620701,23.67770668,0.49885185,0.86265,0.40642284,0.33468421,13.58196229,13.59689744,0.02,0.14,362.1811138,347.9995854,0.067,0,1,0,0,752,0,1,0,0,740,0,1,0,0,1371,0,1,0,0,1337.770625,0,1,0,0,2423,0,1,0,0,2487.907675
48518,1.4,1.07,Valid panelist,Sky 20,ADSL2,#NULL!,Y,3,Rural,Wales,#NULL!,Distance band 18,2.249150106,4.158624,2.405280534,4.091432,0.545576162,0.883848,0.552279059,0.875744,0.88,0.34,44.49563714,45.76338652,1.16987797,1.2271875,0.82895254,0.8065625,36.65189244,36.26974074,3.62,2.51,4082.892409,3880.74449,22.167,0,0,1,0,1709,0,0,1,0,1734,0,0,1,0,2227,0,0,1,0,2197.107875,0,0,1,0,3863,0,0,1,0,4771.931875
243760,0,0.46,Valid panelist,Sky 20,ADSL2,#NULL!,Y,,Urban,Wales,#NULL!,Distance band 1,5.390098194,5.502336,5.363129,5.498888,0.877238102,0.923768,0.8680944,0.897504,0.02,0,20.1020027,20.11702713,0.60130116,0.59,0.71243629,0.8326,12.82809346,12.83291429,0.04,0.06,1370.774055,1371.10366,0,0,1,0,0,974,0,1,0,0,1037,0,1,0,0,2036,0,1,0,0,2093.171563,0,1,0,0,3316,0,1,0,0,3280.242938
14045,0,0.89,Valid panelist,EE 40,FTTC 38,#NULL!,N,3,Semi-urban,Wales,#NULL!,#NULL!,34.23163191,37.165528,33.688469,37.1586,9.003093558,9.378152,9.076263385,9.378152,4.7,0,22.46884064,32.25143085,0.42480818,0.40906667,0.56606918,0.8502,14.54755937,14.93212195,0.02,0.01,311.5771645,316.313,0.033,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
34016,0,0.89,Valid panelist,EE 40,FTTC 38,#NULL!,N,3,Semi-urban,Wales,#NULL!,#NULL!,36.15458776,37.17008,34.03200716,37.160664,9.2568021,9.325344,9.254583778,9.314976,2.46,1.56,18.27545115,18.19842857,0.43055655,0.39572222,0.61286905,1.06344444,14.82553191,15.23821429,0.01,0.02,292.6159823,268.3806286,0,0,1,0,0,903,0,1,0,0,703,1,0,0,0,1733,0.9706,0.0294,0,0,1814.605429,0,1,0,0,2101,0,1,0,0,2240.246735
141584,2.09,1.18,Valid panelist,BT 20,ADSL2,#NULL!,Y,3,Urban,Wales,#NULL!,Distance band 13,8.00159153,8.16252,7.9358524,8.129024,1.045765349,1.099,1.052915369,1.092088,0.06,0.28,31.22260657,31.32779603,0.66805341,0.6578,0.51258754,0.46025,32.56547421,32.52327027,0.03,0.01,1086.793167,1092.348186,0.033,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
144636,0.56,0.89,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,48.14309124,50.144104,47.41819671,50.115672,16.91036344,17.670216,16.877015,17.6154,0.02,0,16.15951176,16.88084138,0.28627458,0.253,0.45599324,0.5314375,10.92651923,10.899,0.06,0.07,340.981746,387.8868333,0.167,0,1,0,0,617,0,1,0,0,570,1,0,0,0,711,1,0,0,0,789.2101765,0,1,0,0,1071,0,1,0,0,1097.804867
256910,0,0.81,Valid panelist,EE 40,FTTC 38,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,36.49686705,37.220776,34.9573998,37.220776,8.375391528,8.460192,8.36839621,8.460192,2.62,2.73,19.14064677,18.92932398,0.35899424,0.3757,0.68024784,1.0181,14.37908794,15.086425,0.01,0.02,267.1118181,267.3002051,0,0,1,0,0,888,0,1,0,0,670,1,0,0,0,1588,1,0,0,0,1536.929105,0,1,0,0,2135,0,1,0,0,2055.075842
144712,0.41,0.91,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,Wales,#NULL!,#NULL!,64.78950274,68.509048,62.66845263,68.396848,18.07659387,18.261504,18.04556873,18.224312,0,0,15.93561561,16.15593168,0.28516667,0.29783333,0.37230341,0.4438125,11.29040909,11.41765,0.03,0.02,364.7460558,450.7198462,0.033,0,1,0,0,645,0,1,0,0,601,1,0,0,0,529,1,0,0,0,549.5655556,0,1,0,0,966,0,1,0,0,937.2666471
813085,0.26,0.87,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Semi-urban,Wales,#NULL!,#NULL!,37.01240938,37.181344,36.8907934,37.175776,1.846672277,1.892056,1.8489156,1.881712,0.01,0,18.19972632,18.4193033,0.48236676,0.47885714,0.30234957,0.35125,13.3634359,13.43966667,0.03,0.37,212.5215768,222.2479286,0.133,0,1,0,0,620,0,1,0,0,612,1,0,0,0,997,1,0,0,0,1025.3313,0,1,0,0,1287,0,1,0,0,1559.049744
146314,1.1,1,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,37.00703237,37.439304,36.6853376,37.439304,9.24635269,9.442936,9.220415238,9.352272,0.09,0,15.95171401,16.64644118,0.41141954,0.40885,0.3938477,0.40821053,11.36619007,11.30725,0.03,0.12,421.5859364,475.4082787,0.133,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
813087,0.83,0,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,37.28601127,37.439064,37.26239918,37.439064,9.387098118,9.565112,9.390209436,9.565112,0.04,0.1,20.40934723,20.01559787,0.28366361,0.2833,0.29927217,0.29790476,10.2041209,10.2792381,0.01,0,236.4915122,244.215875,0.035,0,1,0,0,507,0,1,0,0,537,1,0,0,0,896,1,0,0,0,885.7408,0,1,0,0,1053,0,1,0,0,1390.33835
249964,0,0.95,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,51.39124805,51.756584,50.72650171,51.738144,15.02769496,15.1152,15.027166,15.1152,3.89,0.78,16.54599461,16.44581746,0.43973952,0.49033333,0.4777515,0.654375,13.11975071,13.32433333,0.02,0.02,521.2506874,535.6861639,0,0,1,0,0,1033,0,1,0,0,1131,1,0,0,0,1543,1,0,0,0,1723.049952,0,1,0,0,2293,0,1,0,0,2385.49325
815395,0,0,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,72.59959192,74.311136,72.48394678,74.309824,18.29623645,18.804104,18.191347,18.656328,2.17,2.13,16.72473406,16.4740614,0.34322886,0.33533333,0.623515,1.26283333,14.25673892,14.1265,0.11,0.01,303.7951592,342.8480455,0.111,0,1,0,0,826,0,1,0,0,813,1,0,0,0,1441,1,0,0,0,1415.9044,0,1,0,0,2372,0,1,0,0,2358.42015
812786,0.49,1.22,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,36.90794238,37.471328,36.62964944,37.471328,9.269934239,9.459784,9.25126523,9.459784,0,0,17.05510176,17.17665702,0.39111207,0.37447368,0.37781818,0.38915,12.77104086,12.71205263,0.01,0,212.9673838,220.7308718,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
662452,0.33,0.61,Valid panelist,Other 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,35.96706038,74.284616,24.9354704,74.284616,18.88796286,19.31576,18.82407556,19.08628,0.14,0,18.76556271,19.24558993,0.24192517,0.24507692,0.66604762,0.8825,18.10593363,19.14138462,0.33,0.24,675.8415968,1234.817,0.567,0,1,0,0,399,0,1,0,0,359,1,0,0,0,564,0.6667,0,0.3333,0,587.8428333,0,1,0,0,2475,0,0.5833,0.4167,0,2450.582846
814731,0,1.44,Valid panelist,Sky 80,FTTC 76,#NULL!,Y,2,Semi-urban,Wales,#NULL!,#NULL!,56.87261305,57.912304,55.70889467,57.872056,17.07437114,17.240368,17.02990092,17.190928,0.05,0,20.69054893,20.69638512,0.27,0.27069231,0.31952239,0.33816667,18.85801238,18.99368,0.01,0.01,249.5838834,280.00608,0,0,1,0,0,571,0,1,0,0,559,1,0,0,0,700,1,0,0,0,737.2395909,0,1,0,0,1064,0,1,0,0,1555.77319
143806,0.29,0.91,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,37.20190874,37.383112,36.85452311,37.383112,9.319735858,9.384104,9.2987688,9.365544,0,0,10.76660194,11.10009375,0.23790988,0.24385,0.4679186,0.5216,11.79329504,11.9741,0.01,0.01,421.192285,443.51645,0.033,0,1,0,0,545,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,0,0,942,1,0,0,0,914.2033333,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
145314,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,148.1895733,209.25196,122.1117612,202.290184,11.81835564,12.27364,12.0154288,12.27364,10.08,12.54,12.67735336,13.25158633,1.63844444,2.10331579,0.26664506,0.34785,13.18680258,13.7677381,1.83,2.52,731.5913745,819.4128387,0.2,0,1,0,0,5838,0,1,0,0,20228,1,0,0,0,3395,0.65,0.2,0.15,0,2689.9828,0,1,0,0,1599,0,0.9474,0.0526,0,2978.87025
147734,0,0.5,Valid panelist,Plusnet 20,ADSL2,#NULL!,Y,3,Urban,Wales,#NULL!,Distance band 2,11.60690896,14.478128,10.74299624,13.6948,0.783607106,0.92208,0.773984,0.91976,0,0,18.26553275,18.37979933,0.5735479,0.721125,0.68749102,0.72506667,12.64713199,12.94110256,0.17,0.04,822.6109526,916.073,1.4,0,1,0,0,1356,0,1,0,0,1318,0,1,0,0,1524,0,1,0,0,1647.220429,0,1,0,0,1918,0,1,0,0,2267.453941
816829,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,196.1156449,209.900912,187.1825803,208.823376,12.31915633,12.444936,12.32070171,12.41644,0,0,14.85029483,14.62555205,1.42501681,1.75157143,0.24718487,0.19071429,14.68651613,15.072,0.08,0,230.8210664,242.6280714,0.091,0,1,0,0,386,0,1,0,0,495,1,0,0,0,449,1,0,0,0,492.7272143,0,1,0,0,813,0,1,0,0,735.5875714
30455,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,167.816296,204.775816,162.4524982,198.209544,11.59344891,12.28168,11.4237248,12.260192,0.02,0,19.33682034,19.95518845,1.28222054,1.8801,0.19165361,0.21945,14.43042796,14.99157143,0.01,0,319.7592627,345.8037692,0.067,0,1,0,0,830,0,1,0,0,907,1,0,0,0,557,1,0,0,0,593.0523659,0,1,0,0,1174,0,1,0,0,1229.05835
1428,1.17,0.43,Valid panelist,BT 20,ADSL2,#NULL!,Y,3,Urban,Wales,#NULL!,Distance band 2,5.242145701,5.612384,5.19286359,5.612384,0.650666805,0.972512,0.650904,0.93052,0.19,0,32.31695724,32.24577547,0.70283285,0.76415,0.89295954,0.72335,26.86576744,27.00315789,0.35,0.19,793.739474,786.0608718,2.4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
249966,0,1.29,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Semi-urban,Wales,#NULL!,#NULL!,49.71613587,50.436088,49.86018739,50.436088,18.55745597,18.65632,18.55708625,18.65632,3.88,6.17,20.53242923,27.21597674,0.33018809,0.34016667,0.57084953,0.49761111,14.86965248,15.01997561,0.01,0,287.2861399,269.20675,0.033,0,1,0,0,866,0,1,0,0,829,1,0,0,0,1492,1,0,0,0,1458.36669,0,1,0,0,2168,0,1,0,0,2609.3493
35253,0.74,0.87,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,68.64948621,73.730376,69.77388145,73.223152,14.56827776,17.024064,14.1318,16.914616,0.52,0.52,17.65715723,18.05501053,0.32107692,0.223375,0.35515041,0.3065,13.58660967,13.0356,0.59,0.49,428.8706513,407.1903333,0.867,0,1,0,0,611,0,1,0,0,542,1,0,0,0,552,1,0,0,0,487.2335,0,1,0,0,1737,0,1,0,0,3585.614857
539008,0.13,1.36,Valid panelist,Talk Talk 40,FTTC 38,#NULL!,Y,3,Rural,Wales,#NULL!,#NULL!,36.8797823,37.362312,37.09778819,37.360104,1.718945476,1.82672,1.728915048,1.796768,0,0,24.03202414,23.33827049,0.82264072,0.83280952,0.9882006,0.96104762,17.66246856,17.72397619,0.08,0.02,460.207084,500.8964667,0.333,0,1,0,0,354,0,1,0,0,353,1,0,0,0,977,1,0,0,0,956.18365,0,1,0,0,934,0,1,0,0,1108.149952
5075,0.69,1,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,28.17634158,28.938944,28.21783276,28.938904,5.568480161,5.757552,5.570285143,5.757552,0.01,0,16.19443129,16.30444331,0.40577011,0.54885714,0.3039683,0.27485714,11.54891155,11.31739024,0.13,0.56,226.0083199,246.936725,0.533,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
814859,0.62,1,Valid panelist,Virgin 50,Cable,#NULL!,N,3,Urban,Wales,#NULL!,#NULL!,50.61593262,54.182208,43.89908622,54.120792,2.972819091,3.172824,2.873574171,3.172824,0.02,0,15.99847502,17.13066358,3.09254545,4.32031579,0.43370034,1.07925,15.41890134,16.97867647,0.01,0,291.5777328,276.558,0.185,0,1,0,0,605,0,1,0,0,598,1,0,0,0,991,0.9118,0.0588,0.0294,0,852.4836154,0,1,0,0,981,0,1,0,0,1120.701765
1490,0,0.91,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,Wales,#NULL!,#NULL!,73.71549859,74.316112,72.6138044,74.316112,18.56810354,18.702176,18.56707083,18.702176,0,0,15.6246384,15.8620637,0.31333621,0.24252381,0.28433621,0.27104762,11.09958865,11.11885714,0.03,0.04,179.2643222,192.0403333,0.1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
146324,0,0.93,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Semi-urban,Wales,#NULL!,#NULL!,67.63558007,74.185096,67.49242095,73.85348,18.09918955,18.629776,18.32156038,18.628624,0.08,0.27,19.50677924,19.9480056,0.53015014,0.44021053,0.60169122,0.61742857,14.51439628,14.54228571,0.45,0.39,393.4246166,429.8795574,0.133,0,1,0,0,631,0,1,0,0,643,1,0,0,0,667,,,,,,0,1,0,0,1271,0,1,0,0,1224.371571
33779,0.27,0.91,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Semi-urban,Wales,#NULL!,#NULL!,36.9670096,37.361328,37.14406729,37.361328,9.30932048,9.389896,9.306834666,9.371344,0,0,13.86194161,14.18712048,0.2215125,0.22229412,0.39511875,0.39870588,15.32781445,15.01238095,0.02,0,445.4810258,477.8056852,0.133,0,1,0,0,632,0,1,0,0,655,1,0,0,0,982,1,0,0,0,977.78975,0,1,0,0,1169,0,1,0,0,1150.134588
2242,0.58,1,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Semi-urban,Wales,#NULL!,#NULL!,22.94153967,24.311576,23.1206765,24.263448,3.982805983,4.463656,4.058014,4.454056,0.02,0,18.31337547,19.28198045,0.45533333,0.723,0.9357561,1.715,13.48461069,13.31525,0.21,0.25,289.3675221,407.3572857,0.75,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
248072,1.61,1.1,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Semi-urban,Wales,#NULL!,#NULL!,65.44221503,68.747848,64.441948,67.860088,18.52849078,18.606424,18.50547675,18.606424,0.06,0.24,13.93042993,14.44520247,0.27059752,0.256,0.49164706,0.5476875,13.36968414,13.13742857,0.09,0.01,184.0868085,174.2990909,0.267,0,1,0,0,608,0,1,0,0,602,1,0,0,0,548,1,0,0,0,579.2537742,0,1,0,0,1289,0,1,0,0,2206.305719
